"Visi-Trak Shot Profile",1,#2006-01-20 12:36:57#,9		// Misc header info
1						// Time sample period (msec) after end of shot
20						// Samples per unit length before end of shot
"Vlv Sig","Volts"					// Analog Ch. 3 description, units (if req'd)
"FSht Sig","Volts"					// Analog Ch. 4 description, units
475						// Number of position based samples
2.288853,-422.4629,-417.4107,0,0,0			// Sample VEL, ANLG1, ANLG2, ANLG3, ANLG4, TIME
140.9774,1055.955,1646.885,7.475586,3.76709,1361.747
140.1869,1043.962,1644.706,7.473145,3.769531,1362.102
134.5291,1034.149,1643.616,7.436523,3.769531,1362.459
134.5291,1038.51,1642.526,7.475586,3.769531,1362.83
141.3761,1034.149,1646.885,7.473145,3.764648,1363.202
146.9148,1046.142,1637.076,7.463379,3.764648,1363.556
143.6782,1041.781,1626.177,7.426758,3.769531,1363.896
135.7466,1045.052,1626.177,7.55127,3.771973,1364.244
134.4086,1037.42,1627.267,7.46582,3.771973,1364.612
141.2429,1041.781,1627.267,7.475586,3.76709,1364.984
143.9539,1048.323,1634.896,7.424316,3.76709,1365.338
137.3626,1046.142,1632.717,7.37793,3.76709,1365.686
131.0044,1052.684,1633.807,7.463379,3.764648,1366.05
136.1161,1050.504,1631.627,7.46582,3.769531,1366.431
143.8159,1049.413,1630.537,7.463379,3.76709,1366.799
145.3488,1057.045,1628.357,7.475586,3.76709,1367.146
139.2758,1051.594,1629.447,7.429199,3.76709,1367.49
137.1115,1045.052,1623.997,7.438965,3.76709,1367.849
142.9933,1050.504,1622.907,7.460938,3.76709,1368.214
146.3415,1052.684,1622.907,7.436523,3.774414,1368.563
140.056,1049.413,1633.807,7.407227,3.76709,1368.905
132.7434,1053.774,1633.807,7.475586,3.769531,1369.262
137.6147,1043.962,1633.807,7.460938,3.769531,1369.639
144.3696,1043.962,1632.717,7.460938,3.76709,1370.002
143.1298,1046.142,1632.717,7.438965,3.771973,1370.349
136.3636,1031.969,1629.447,7.590332,3.764648,1370.698
133.9286,1043.962,1632.717,7.46582,3.774414,1371.065
139.1466,1041.781,1632.717,7.463379,3.76709,1371.438
142.9933,1045.052,1629.447,7.468262,3.76709,1371.797
138.5042,1043.962,1626.177,7.404785,3.76709,1372.147
131.6945,1033.059,1623.997,7.570801,3.769531,1372.508
134.5291,1038.51,1620.728,7.453613,3.76709,1372.887
142.7212,1035.24,1618.548,7.478027,3.769531,1373.259
143.4034,1036.33,1619.638,7.421875,3.762207,1373.609
137.8676,1041.781,1619.638,7.521973,3.776855,1373.958
134.2883,1046.142,1620.728,7.46582,3.737793,1374.321
139.4052,1039.601,1617.458,7.468262,3.764648,1374.693
145.3488,1034.149,1617.458,7.456055,3.771973,1375.052
141.7769,1029.788,1610.918,7.404785,3.76709,1375.396
133.2149,1019.976,1610.918,7.561035,3.769531,1375.748
132.3919,1030.878,1610.918,7.470703,3.764648,1376.124
139.4052,1039.601,1612.008,7.460938,3.76709,1376.501
143.2665,1022.156,1609.828,7.475586,3.771973,1376.86
140.3181,1024.337,1608.739,7.426758,3.76709,1377.209
136.612,1036.33,1606.559,7.507324,3.771973,1377.565
140.9774,1036.33,1604.379,7.473145,3.769531,1377.931
147.0588,1038.51,1602.199,7.468262,3.771973,1378.286
150.1501,1019.976,1597.839,7.46582,3.76709,1378.626
148.075,1026.517,1594.57,7.487793,3.762207,1378.959
143.9539,1037.42,1595.66,7.458496,3.76709,1379.297
141.2429,1037.42,1596.749,7.480469,3.774414,1379.644
142.4501,1024.337,1594.57,7.438965,3.76709,1379.998
142.7212,1025.427,1590.21,7.416992,3.771973,1380.349
137.3626,981.8159,1590.21,7.46582,3.76709,1380.699
130.0954,1037.42,1592.39,7.380371,3.76709,1381.063
131.6945,1027.608,1592.39,7.490234,3.771973,1381.448
139.5349,1015.615,1590.21,7.478027,3.771973,1381.827
140.4494,1023.247,1586.94,7.402344,3.76709,1382.185
133.6898,1013.434,1584.76,7.468262,3.776855,1382.541
129.5337,1025.427,1588.03,7.570801,3.771973,1382.915
134.2883,1022.156,1585.85,7.480469,3.774414,1383.301
140.3181,1016.705,1583.671,7.44873,3.76709,1383.674
141.3761,1012.344,1582.581,7.44873,3.764648,1384.03
139.9254,1019.976,1584.76,7.46582,3.76709,1384.384
139.795,1019.976,1582.581,7.480469,3.771973,1384.741
141.5094,1019.976,1580.401,7.48291,3.769531,1385.099
140.713,1025.427,1577.131,7.460938,3.764648,1385.452
137.1115,1018.885,1577.131,7.46582,3.76709,1385.807
136.9863,998.1701,1572.771,7.421875,3.76709,1386.172
138.1216,1011.253,1573.861,7.48291,3.771973,1386.537
139.2758,1019.976,1572.771,7.470703,3.764648,1386.899
138.8889,1026.517,1577.131,7.460938,3.76709,1387.258
138.3764,1015.615,1573.861,7.436523,3.76709,1387.618
138.1216,1009.073,1574.951,7.48291,3.771973,1387.979
139.2758,1016.705,1578.221,7.46582,3.769531,1388.341
141.3761,1010.163,1578.221,7.485352,3.771973,1388.7
139.795,1005.802,1574.951,7.561035,3.769531,1389.054
136.1161,1003.622,1571.681,7.446289,3.769531,1389.412
134.5291,1006.892,1572.771,7.402344,3.771973,1389.779
135.3791,1002.531,1571.681,7.458496,3.76709,1390.151
138.1216,1009.073,1567.322,7.470703,3.76709,1390.52
139.2758,1003.622,1562.962,7.421875,3.769531,1390.882
137.1115,1005.802,1566.232,7.419434,3.769531,1391.241
135.9928,1027.608,1570.592,7.48291,3.771973,1391.606
137.4885,1003.622,1564.052,7.468262,3.76709,1391.974
139.795,1000.351,1560.782,7.468262,3.781738,1392.337
138.6322,995.9896,1558.602,7.438965,3.769531,1392.695
137.3626,1019.976,1561.872,7.46582,3.764648,1393.056
137.8676,1016.705,1559.692,7.416992,3.774414,1393.42
138.2489,998.1701,1561.872,7.460938,3.769531,1393.782
138.1216,1005.802,1564.052,7.460938,3.76709,1394.144
137.8676,1001.441,1561.872,7.421875,3.769531,1394.506
136.9863,1012.344,1562.962,7.453613,3.76709,1394.869
138.1216,1004.712,1564.052,7.46582,3.76709,1395.234
139.4052,985.0868,1567.322,7.473145,3.771973,1395.596
139.4052,1034.149,1565.142,7.470703,3.764648,1395.954
138.1216,1026.517,1565.142,7.463379,3.769531,1396.313
139.0176,1024.337,1555.333,7.46582,3.769531,1396.675
139.9254,1028.698,1567.322,7.473145,3.76709,1397.035
139.5349,1002.531,1570.592,7.46582,3.76709,1397.392
138.6322,997.0798,1573.861,7.460938,3.76709,1397.75
138.1216,1001.441,1571.681,7.487793,3.771973,1398.111
137.741,1001.441,1574.951,7.468262,3.76709,1398.473
137.237,993.809,1578.221,7.507324,3.769531,1398.836
136.612,1006.892,1577.131,7.468262,3.771973,1399.2
137.741,1022.156,1579.311,7.478027,3.771973,1399.566
139.0176,1015.615,1582.581,7.470703,3.76709,1399.929
139.4052,1014.524,1580.401,7.470703,3.764648,1400.289
138.6322,1004.712,1581.491,7.431641,3.769531,1400.648
137.741,1028.698,1585.85,7.468262,3.76709,1401.008
139.1466,1018.885,1584.76,7.485352,3.771973,1401.371
140.056,1011.253,1581.491,7.463379,3.769531,1401.731
139.1466,1011.253,1582.581,7.543945,3.769531,1402.088
136.4877,1019.976,1581.491,7.460938,3.76709,1402.447
135.257,1039.601,1584.76,7.473145,3.76709,1402.814
136.4877,1016.705,1582.581,7.421875,3.769531,1403.183
138.6322,1027.608,1584.76,7.468262,3.769531,1403.55
138.1216,999.2604,1581.491,7.421875,3.76709,1403.91
136.9863,1013.434,1583.671,7.563477,3.769531,1404.272
136.9863,1018.885,1588.03,7.458496,3.769531,1404.637
138.2489,1019.976,1586.94,7.438965,3.76709,1405.002
137.741,1006.892,1586.94,7.463379,3.76709,1405.364
136.9863,1002.531,1588.03,7.468262,3.76709,1405.727
137.3626,1011.253,1584.76,7.460938,3.769531,1406.092
138.1216,1023.247,1585.85,7.539063,3.769531,1406.456
137.237,1026.517,1584.76,7.429199,3.76709,1406.818
136.612,995.9896,1577.131,7.53418,3.769531,1407.182
135.3791,989.4479,1570.592,7.48291,3.769531,1407.548
136.1161,998.1701,1570.592,7.458496,3.769531,1407.918
137.741,1015.615,1568.412,7.470703,3.764648,1408.285
139.2758,1023.247,1569.502,7.473145,3.76709,1408.648
138.7604,1023.247,1571.681,7.463379,3.764648,1409.007
137.3626,1014.524,1570.592,7.419434,3.76709,1409.368
136.9863,1007.983,1568.412,7.485352,3.771973,1409.732
137.741,1013.434,1568.412,7.463379,3.764648,1410.097
137.4885,1014.524,1569.502,7.424316,3.76709,1410.46
135.9928,1023.247,1568.412,7.460938,3.769531,1410.823
136.9863,1002.531,1569.502,7.458496,3.769531,1411.191
